"Name","Latitude","Longitude","Elevation","X","Y","Z"
"A87000FRA","","","","4541808.7017","  377536.7710"," 4447353.7339"
"B05100FRA","","","","4520789.7295","  426059.4997"," 4464778.4437"
"B19800HUN","","","","4209240.8321"," 1406756.0047"," 4565787.5320"
"B15000NLD","","","","3844660.3351","  444075.7807"," 5052800.4637"
"B28500FRA","","","","4363080.0028","  -90120.1708"," 4636047.4196"
"B08900FRA","","","","4632550.4068","  -82643.3390"," 4368709.8900"
"B14800FRA","","","","4208802.6709"," -111730.4143"," 4775077.6206"
"A43400FRA","","","","4174549.0484","  566416.6105"," 4773104.3188"
"A69000FRA","","","","4514199.7861","  527250.7075"," 4461552.5847"
"A64500FRA","","","","4210667.4800"," -324620.1690"," 4763774.4258"
"A52500NOR","","","","3158108.1495","  571213.8148"," 5493574.6742"
"A62800FRA","","","","4266503.3620","  123972.1798"," 4723791.2740"
"B08000ENG","","","","3706663.4409"," -440980.8082"," 5154593.6452"
"A74100FRA","","","","4281109.3360","  216710.5080"," 4707361.0776"
"A78100HUN","","","","4088309.9766"," 1579507.6922"," 4618385.7470"
"A65900HUN","","","","4175707.9766"," 1331402.6761"," 4618472.8706"
"B01700FRA","","","","4324144.4758","  -71480.8057"," 4672408.7985"
"B02800CHZ","","","","4329779.4795","  551232.5913"," 4636047.5938"
"A58300CHZ","","","","4321843.4721","  566550.4413"," 4641558.4691"
"B03500ENG","","","","3601841.0838"," -123096.1454"," 5244792.5130"
"A90500HUN","","","","4061446.6866"," 1406418.4968"," 4696868.3448"
"B35700FRA","","","","4002881.7298"," 1578415.8861"," 4692550.1870"
"B11100FRA","","","","4240879.4146","  335779.1585"," 4736564.1526"
"B31700FRA","","","","4649094.2389","  -95687.0247"," 4351187.2155"
"B12800ENG","","","","3885756.9584","  -45014.6920"," 5040789.4063"
"A15400FRA","","","","4642517.0872","  -16169.4071"," 4359387.3394"
"A39700FRA","","","","4189143.5620","  203733.5792"," 4789315.0039"
"A90600HUN","","","","3992209.9616"," 1572852.6787"," 4703398.4528"
"B09000NLD","","","","3979332.5838","  409617.1336"," 4951121.7873"
"A76900HUN","","","","4211187.3593"," 1391173.4334"," 4568719.8979"
"A96100HUN","","","","4201918.3826"," 1441801.7224"," 4561502.9845"
"A60700FRA","","","","4425914.3539","  391746.9712"," 4560988.5863"
"B00700FRA","","","","4291769.6999","  361757.6881"," 4689244.7203"
"A93100HUN","","","","4163867.7029"," 1410451.2713"," 4605736.0560"
"B23100HUN","","","","4203144.7708"," 1429485.4192"," 4564223.9691"
"A88300FRA","","","","4269136.0198","  317606.1544"," 4712661.7204"
"A31100FRA","","","","4488195.8546","  -34284.9782"," 4516596.6274"
"B22800NOR","","","","3225205.3414","  579685.7108"," 5453782.6162"
"B32700FRA","","","","4230604.7814","  547743.7379"," 4726007.3698"
"A13800FRA","","","","4178859.1412","  223714.5844"," 4797301.0011"
"B06000HUN","","","","4193600.6707"," 1260226.6946"," 4622287.5332"
"A21600FRA","","","","4273479.4899","  549077.4533"," 4687571.6567"
"A49100FRA","","","","4372078.8412"," -100851.2258"," 4627394.6730"
"A50100FRA","","","","4636259.5927","  497508.2769"," 4337440.4194"
"B24600DNK","","","","3480907.6086","  580844.1010"," 5295139.1131"
"B14300FRA","","","","4336097.7952"," -117260.1169"," 4660441.6968"
"A55700FRA","","","","4248256.2873"," -125738.5372"," 4739962.0482"
"A79000BEN","","","","6306452.5416"," -578173.3432","  758032.6746"
"B22000FRA","","","","4201947.7231","  172903.9763"," 4779306.0881"
"B13400HUN","","","","4040960.8422"," 1493936.1570"," 4687565.5553"
"A66900FRA","","","","4209925.1320"," -238354.5259"," 4769568.0828"
"A86800SVK","","","","4075012.9274"," 1293309.3290"," 4717461.9235"
"A11400FRA","","","","4232634.0554"," -337768.3307"," 4743552.0275"
"A83700FRA","","","","4318283.5257","  -45414.7631"," 4678125.0282"
"A93000FRA","","","","4360285.6198","  370523.0708"," 4624946.0760"
"A71900HUN","","","","4061963.6164"," 1521982.7066"," 4660474.0588"
"A62300FRA","","","","4377583.0449"," -140642.2696"," 4621111.2639"
"A51500FRA","","","","4472966.8680","   44042.2702"," 4531574.0887"
"A81800FRA","","","","4397533.6785","  481435.2734"," 4579926.1379"
"B29200FRA","","","","4645312.0472","  -62199.6123"," 4355718.1386"
"A37300FRA","","","","4294331.1629","  -52822.5101"," 4699875.9219"
"A37400FRA","","","","4152984.1261","  589350.5457"," 4788953.6475"
"B01600FRA","","","","4266545.0155","  181403.9826"," 4721877.0191"
"A57000FRA","","","","4199879.6879"," -254363.5795"," 4777500.7948"
"A85700ENG","","","","4170077.0478"," -150181.8083"," 4807744.4077"
"B03400FRA","","","","4592843.3216","   37448.8883"," 4410874.7255"
"A52900BEL","","","","4039133.4289","  295364.6238"," 4910963.5715"
"B15800FRA","","","","4219153.8556"," -147439.4592"," 4765022.4457"
"A79900HUN","","","","4061643.1810"," 1460577.9584"," 4680260.4024"
"A34800FRA","","","","4255101.8809","  134719.0429"," 4733711.6705"
"A48200FRA","","","","4280600.0555","  -17545.2797"," 4712620.3878"
"A84300HUN","","","","4176752.5723"," 1506631.4823"," 4563673.5959"
"A82600FRA","","","","4384680.5908","  -73178.4709"," 4616044.8360"
"A76800HUN","","","","3959853.8126"," 1620977.1484"," 4714359.4506"
"A83300FRA","","","","4219878.8538","  421064.5577"," 4748494.1614"
"B28300FRA","","","","4043977.6984","  203091.1466"," 4911609.3690"
"A64100FRA","","","","4360187.9642"," -130395.3276"," 4637722.8171"
"A45700SRB","","","","4202346.5705"," 1464904.7731"," 4553792.9966"
"B30600HUN","","","","4104393.2426"," 1542485.2224"," 4616648.4311"
"A58000FRA","","","","4646703.2746","  157146.5367"," 4351930.5219"
"A63100FRA","","","","4640673.5375"," -110249.7252"," 4359700.7855"
"B25700HUN","","","","3976448.2141"," 1600724.2361"," 4707349.8990"
"A81300FRA","","","","4144596.3167"," 1494756.8262"," 4596540.8483"
"B07500SER","","","","4209589.9472"," 1514625.2521"," 4530923.5815"
"A66000HUN","","","","4120580.5022"," 1261844.4750"," 4686520.5853"
"A64800HUN","","","","4037383.3940"," 1472411.1951"," 4697452.3551"
"A83000HUN","","","","4091123.6325"," 1545907.9572"," 4627193.6494"
"B05500FRA","","","","4263936.3958"," -319126.5308"," 4717008.2737"
"A86600SRB","","","","4170366.1548"," 1482732.2559"," 4577255.0123"
"A91000HUN","","","","4045082.1587"," 1383416.4734"," 4717830.7420"
"A63700HUN","","","","4106887.1062"," 1466128.2005"," 4639156.8391"
"A66600HUN","","","","3967225.1767"," 1584087.3502"," 4720607.6809"
"B04600HUN","","","","4175816.8917"," 1250727.0395"," 4640846.8624"
"A33600FRA","","","","4019965.6537","  165358.1752"," 4932531.4255"
"A75100FRA","","","","4208137.7433"," -240613.1222"," 4770956.5870"
"B10000ECU","","","","1103867.9766","-6281832.4308","   31540.7128"
"A96500FRA","","","","4230574.0535"," -328262.8164"," 4745968.0082"
"A95400FRA","","","","4582727.3436","  543096.0747"," 4389996.1234"
"A78500FRA","","","","4156171.4851","  579858.0476"," 4787376.8129"
"B36800CZE","","","","3942870.1046"," 1111553.4980"," 4872613.4854"
"A40600FRA","","","","4260774.6696"," -225495.0867"," 4725182.2773"
"B12900HUN","","","","4206744.2453"," 1424942.0440"," 4562338.9155"
"B23400FRA","","","","4371492.0016","   58723.3778"," 4628661.5736"
"A96200HUN","","","","4037156.1453"," 1504790.6861"," 4687359.0719"
"A66100HUN","","","","3944830.1394"," 1599923.4255"," 4733927.1039"
"A81000HUN","","","","3956690.0420"," 1639206.9397"," 4710702.5957"
"B22700NOR","","","","2986551.4608","  581648.3268"," 5587184.2197"
"A35700POL","","","","3862788.4541"," 1072179.1347"," 4944574.3412"
"B08300NLD","","","","3973260.4568","  245926.2040"," 4966666.2233"
"A19400FRA","","","","4245502.3058"," -248917.5843"," 4737784.8213"
"A88800HUN","","","","4101780.3645"," 1395194.4186"," 4665276.7848"
"A80500HUN","","","","4081076.5211"," 1547704.5074"," 4635400.5470"
"A75300HUN","","","","4226494.4855"," 1380133.6466"," 4557913.3841"
"B32900BEL","","","","4115586.6071","  422837.6309"," 4838496.1499"
"B39900FIN","","","","2795461.2531"," 1159104.3830"," 5595799.0895"
"A67700HUN","","","","4100936.9157"," 1515648.9947"," 4628510.1680"
"B00500HUN","","","","4108332.6304"," 1437098.2098"," 4646862.4808"
"A76300HUN","","","","4041214.7647"," 1442026.0595"," 4703541.4915"
"B15100HUN","","","","4180886.6563"," 1420565.6213"," 4587248.2202"
"B08400FRA","","","","4401219.0404","  -50570.1598"," 4600639.5726"
"A81700FRA","","","","4150541.6206","  150220.5727"," 4824556.5562"
"B30900CHZ","","","","4284286.8878","  665206.3671"," 4662961.6062"
"B02000FRA","","","","4187222.8218"," -106400.2827"," 4794091.9174"
"A89400HUN","","","","3939783.3398"," 1643667.8217"," 4723217.0208"
"A33500FRA","","","","4573462.5676","   54384.6604"," 4430794.0158"
"A41800FRA","","","","4595338.2109","   53556.0073"," 4408243.9402"
"A52400FRA","","","","4385172.1767","  458884.8337"," 4594975.4457"
"A91900HUN","","","","3975726.6483"," 1518769.7417"," 4734839.8475"
"A79100HUN","","","","4111821.5697"," 1411420.5103"," 4651616.8150"
"A51800FRA","","","","4179523.8850","   25387.0361"," 4801946.4580"
"A09300FRA","","","","4131619.9484","  268047.5965"," 4835563.4899"
"A50000FRA","","","","4602688.8121","   55149.1491"," 4400631.3547"
"B19400FRA","","","","4603809.4070","   56058.7086"," 4399487.3088"
"B03200FRA","","","","4213334.6638","  189173.1775"," 4768781.7903"
"A65600FRA","","","","4380918.3577","  135676.2868"," 4618317.8485"
"B04900FRA","","","","4451702.2590","  -60896.4850"," 4551986.7294"
"B00100FRA","","","","4203646.0821","  561529.5626"," 4748204.7478"
"A21200FRA","","","","4407544.9960","  -71442.0908"," 4594301.1428"
"B14900FRA","","","","4276969.6557"," -323425.1276"," 4704819.7703"
"A59600FRA","","","","4256224.6444"," -205125.8786"," 4730257.6624"
"B03300FRA","","","","4410517.0008","  462854.3741"," 4569579.3303"
"A98700FRA","","","","4604927.3215","  141786.2772"," 4396283.2191"
"A69300FRA","","","","4424275.6852","  435725.3765"," 4559438.1881"
"A41900FRA","","","","4137148.0271","   38642.9130"," 4838155.3135"
"A29500FRA","","","","4620904.2392","  -86244.7798"," 4380893.0476"
"A09100FRA","","","","4183721.6970","  493468.9749"," 4773200.4497"
"A57900BEL","","","","4053589.7702","  352469.0753"," 4895542.4844"
"A54900SRB","","","","4183006.9121"," 1583738.1077"," 4531897.1231"
"A58200FRA","","","","4643375.2692","  -67257.7742"," 4357657.7321"
"A91800FRA","","","","4573827.7431","   92455.7805"," 4429787.2606"
"A43900FRA","","","","4051432.0752","  189887.3255"," 4906031.5118"
"A35000FRA","","","","4185110.2326","  -32467.7784"," 4796981.7522"
"A79300FRA","","","","4592776.9253","   -5974.5257"," 4411168.3113"
"A80000HUN","","","","4142014.8303"," 1242767.7958"," 4672867.5574"
"A60600FRA","","","","4328404.5560","  112968.7502"," 4667748.9787"
"A86000FRA","","","","4337206.1582","   82153.8300"," 4660291.8190"
"A55300FRA","","","","4216945.0842","  313943.7371"," 4759076.8388"
"A08900FRA","","","","4426043.0510","  -89429.2000"," 4576296.6276"
"B38900FRA","","","","4131553.3523","  191494.0263"," 4839263.2619"
"A99800FRA","","","","4349948.9586","   19916.9388"," 4649119.2837"
"B29300FRA","","","","4408056.9242","  142541.0461"," 4592558.6782"
"B11600FRA","","","","4241383.6097"," -145870.7046"," 4745435.0657"
"B22300FRA","","","","4149623.4130","  423913.2065"," 4809306.9819"
"B14600UKR","","","","3417420.0961"," 2054053.2841"," 4961750.7544"
"A38700FRA","","","","4623137.7655","  418675.3776"," 4359437.4908"
"A49000FRA","","","","4363903.3701","  424714.2477"," 4617048.8050"
"A78900FRA","","","","4649899.6340","    5603.7588"," 4351500.9083"
"A53900FRA","","","","4177920.6396","  379517.8053"," 4788599.1947"
"A69400FRA","","","","4210105.8509","  145801.2067"," 4773229.2855"
"A30400FRA","","","","4474491.9187","  404833.6322"," 4512564.6604"
"A38800FRA","","","","4055658.2298","  197751.9876"," 4902259.9336"
"B07800FRA","","","","4521037.3830","  394825.7217"," 4466926.1709"
"A90800HUN","","","","4127399.1362"," 1440365.2841"," 4629041.8594"
"A75500FRA","","","","4164704.9515","  -40957.7510"," 4814441.5896"
"B00800FRA","","","","4482069.5524","   -8775.1926"," 4522759.3239"
"B27200HUN","","","","4119836.0972"," 1308584.9995"," 4674454.8497"
"A15000FRA","","","","4239387.1798"," -341442.9577"," 4737249.4170"
"B08500FRA","","","","4311726.1567"," -173183.5487"," 4681157.4389"
"A15600FRA","","","","4131945.1829","  256804.9332"," 4835877.4428"
"B29500CHZ","","","","4273805.8712","  614891.9101"," 4679184.3102"
"B31900CHZ","","","","4295289.7287","  606616.4070"," 4660932.2156"
"B39400CHZ","","","","4292638.5656","  614543.2629"," 4662339.3089"
"B30500CHZ","","","","4263611.0489","  650522.3926"," 4683747.5812"
"A46600FRA","","","","4205333.6710"," -253666.9429"," 4772819.2082"
"A87200FRA","","","","4217328.7937"," -255991.6020"," 4762209.5146"
"A32000FRA","","","","4653192.9431","  226116.4186"," 4341836.7007"
"A59800FRA","","","","4281695.6895","   94790.3373"," 4710803.4078"
"B07300FRA","","","","4608346.4678","  332012.0331"," 4382354.6536"
"A73100CHZ","","","","4367217.0691","  512143.9428"," 4605621.4730"
"A67600FRA","","","","4156109.6670","  591374.0720"," 4786020.4747"
"A34600FRA","","","","4399966.2859","  368126.1166"," 4587657.2170"
"A56600FRA","","","","4101189.9482","  231092.2828"," 4863115.3522"
"A13400FRA","","","","4449946.0850","  224257.7695"," 4549706.3486"
"A74900FRA","","","","4426066.9283","  -53364.0257"," 4576895.1243"
"B23700HUN","","","","4189139.4086"," 1378599.1909"," 4592606.4097"
"A48500MDG","","","","4240026.4653"," 4442782.4989","-1716011.0741"
"B31600SVN","","","","4246397.8603"," 1181052.5363"," 4595274.1741"
"A65100FRA","","","","4266102.7270","  135616.4870"," 4723817.9331"
"B01200FRA","","","","4145509.1642","  450436.6994"," 4810348.4607"
"B12400FRA","","","","4341217.8577","  352195.4675"," 4644563.3281"
"A65800FRA","","","","4403130.4308","  -45960.4766"," 4598907.9014"
"A20000FRA","","","","4639131.8599","  111203.8781"," 4361370.9782"
"B19700FRA","","","","4088472.0434"," 1380169.7268"," 4681399.6860"
"A67000HUN","","","","3952997.2202"," 1651735.9385"," 4709438.1831"
"B22100FRA","","","","4382411.1932","  400225.5703"," 4601704.1647"
"A46300FRA","","","","4318393.6131","  377923.1125"," 4663357.4867"
"B21100HUN","","","","4043016.3396"," 1463040.0104"," 4695498.5823"
"A65000HUN","","","","4018519.8891"," 1515294.5188"," 4699894.8920"
"A78400FRA","","","","4305008.7054","  -86342.4884"," 4689754.7289"
"A90700FRA","","","","4606923.6216","  -10972.9741"," 4396446.5609"
"B32600FRA","","","","4163390.3816","  488297.6117"," 4791412.4759"
"B38800CAN","","",""," 859274.1156","-4596729.6931"," 4322997.3480"
"B29800FRA","","","","4305950.4237","  -75980.4523"," 4689037.8877"
"A45200FRA","","","","4331005.5201","  377454.3927"," 4651707.6109"
"B27800FRA","","","","4687943.4597","   49795.0578"," 4311042.4869"
"B26000FRA","","","","4282056.4917"," -193238.9127"," 4707503.1452"
"B10900HUN","","","","4106549.8443"," 1578502.8827"," 4602643.9294"
"B05000HUN","","","","4157677.7637"," 1438248.5733"," 4602698.9345"
"A83600NLD","","","","3945108.3575","  378467.7020"," 4980669.3314"
"A16100FRA","","","","4210184.8738","  325483.6427"," 4764287.4686"
"B07200FRA","","","","4147194.9315","   32111.8277"," 4829635.2541"
"A19200FRA","","","","4575715.3670","  394293.6219"," 4411117.0964"
"B12200FRA","","","","4211297.1476"," -301117.3123"," 4764808.9016"
"A75000HUN","","","","3970826.5355"," 1635382.6593"," 4700203.1694"
"B34500FRA","","","","4375528.1528","  412612.1270"," 4607135.5419"
"A79200FRA","","","","4215514.9515","   -1143.6593"," 4770687.2842"
"A99100HUN","","","","3944648.6176"," 1621274.2386"," 4726864.0620"
"A98000HUN","","","","4107082.4131"," 1294089.9224"," 4689472.3166"
"B32100HUN","","","","4114938.2295"," 1573816.8058"," 4596790.4460"
"A63300HUN","","","","4094313.2941"," 1357083.3364"," 4682992.8971"
"A96900FRA","","","","4041988.0862","  120629.3703"," 4915963.1344"
"B36000HUN","","","","4131558.9777"," 1285749.1765"," 4670440.6152"
"B22500HUN","","","","4051519.6423"," 1599504.9692"," 4643694.8904"
"A69500FRA","","","","4578887.1455","  458434.1479"," 4402461.2968"
"A35400DEU","","","","3664555.9339","  889125.5569"," 5126844.6245"
"A22700FRA","","","","4282216.0416","  417331.2173"," 4693105.9496"
"B23900FRA","","","","4253866.8040"," -253782.5618"," 4730084.5619"
"B12000SER","","","","4176706.6433"," 1522348.8465"," 4558489.5036"
"B09200FRA","","","","4172561.7825","  547718.0490"," 4776710.1394"
"B37900HUN","","","","4059054.1751"," 1547249.4668"," 4654720.8645"
"A99700HUN","","","","3953440.1393"," 1535905.6850"," 4747897.0078"
"A73000SEN","","","","5887832.8453","-1838008.6405"," 1618243.8964"
"A83100ENG","","","","3405939.9745"," -253603.4611"," 5368773.2970"
"A91700FRA","","","","4143914.2738","  199880.3729"," 4828348.8655"
"A21300FRA","","","","4469755.8557","  502496.5801"," 4508017.0611"
"B15200FRA","","","","4136880.3899","  315390.7577"," 4828310.0225"
"A89700HUN","","","","4084056.1774"," 1445593.8501"," 4665522.0440"
"A23400FRA","","","","4136785.4155","   65581.8889"," 4838212.1532"
"A52200FRA","","","","4642389.9064","  251340.2857"," 4351890.1679"
"B09400PYF","","","","5261046.3402","-3055889.7858","-1907672.5911"
"A41500FRA","","","","4121674.7200","  285164.0592"," 4843059.4699"
"A64000FRA","","","","4197929.2693","  293208.7966"," 4777110.0569"
"A77300HUN","","","","4039277.8113"," 1522362.3419"," 4679896.3714"
"B10700FRA","","","","4148737.9923"," -105617.4423"," 4827179.8346"
"B34400FRA","","","","4662225.3589","  149895.4310"," 4335884.2085"
"A85200FRA","","","","4641268.0471","   79260.3596"," 4359922.9415"
"B28400USA","","","","1341867.4828","-4538329.1774"," 4261932.7775"
"A35300FRA","","","","4217112.5507"," -280952.0044"," 4760955.2493"
"A84800SER","","","","4194187.2522"," 1482557.0009"," 4555604.0338"
"A71500ROM","","","","3984846.7882"," 1951164.6854"," 4567489.1862"
"A76700HUN","","","","4190216.9156"," 1366680.6882"," 4595104.9267"
"A82300FRA","","","","4222472.2777"," -248300.5525"," 4758145.9671"
"A92700FRA","","","","4261398.9805"," -185839.0072"," 4726379.5929"
"B34700FRA","","","","4207483.2103"," -223473.7897"," 4772427.1588"
"B34000CAN","","","","1102257.7331","-4235610.2374"," 4624296.6475"
"A56100FRA","","","","4403351.6389","  264226.9713"," 4591680.6985"
"A69600FRA","","","","4612850.1051","  311569.7998"," 4379221.0320"
"A52100FRA","","","","4604349.4311","  128672.8260"," 4397383.7707"
"A46400FRA","","","","4161406.1478","  276152.8889"," 4809814.6973"
"A99900CHZ","","","","4290798.4501","  629363.1523"," 4661906.5096"
"A32900FRA","","","","4074096.5288","  213202.8173"," 4886433.9149"
"A98500HUN","","","","4032082.7723"," 1560404.7697"," 4673611.9850"
"B36200HUN","","","","4171093.3208"," 1351952.1726"," 4616795.7026"
"B38600HUN","","","","3963443.6918"," 1633850.0237"," 4706909.9451"
"A23100FRA","","","","4614887.6708","  -61341.5030"," 4387657.3688"
"A46800FRA","","","","4194504.4675","  104897.4230"," 4787785.1772"
"A69700FRA","","","","4439504.5963","  446878.2549"," 4542852.3453"
"B11900HUN","","","","4215379.4220"," 1406007.8821"," 4560296.7338"
"A20500FRA","","","","4417831.0560","  472457.2907"," 4561485.8851"
"B35500FIN","","","","2604296.2623"," 1127605.1190"," 5692924.7022"
"B31400HUN","","","","4136123.8132"," 1405520.4023"," 4631991.6168"
"A40500FRA","","","","4267633.8802","   35814.8420"," 4724183.6682"
"B25500HUN","","","","4117679.8631"," 1368259.0490"," 4659300.1199"
"A96800FRA","","","","4457429.5429","  474613.3539"," 4522880.3580"
"A69800FRA","","","","4579497.1914","  586644.8211"," 4386396.4172"
"B11300FRA","","","","4288627.8850","   91368.9429"," 4704591.2317"
"B05400FRA","","","","4294613.8863","  237707.0125"," 4694208.1336"
"A64900FRA","","","","4601086.5200","  374963.1528"," 4386482.5963"
"B19600HUN","","","","4098418.8972"," 1475195.3899"," 4643723.0625"
"A75700NLD","","","","3912039.3933","  452338.7256"," 5000451.0545"
"B27900NLD","","","","3897654.8876","  444569.9981"," 5012265.8927"
"B24100NLD","","","","3915411.7375","  424315.4417"," 5000245.4860"
"B31300NLD","","","","3919618.3381","  438485.9557"," 4995758.4527"
"B11000BEL","","","","4039136.7079","  344133.1449"," 4907909.1376"
"A64700HUN","","","","4067097.8113"," 1582223.8012"," 4636032.7083"
"A81400NOR","","","","3193745.4881","  644707.1231"," 5464948.9064"
"B15600HUN","","","","4049114.3348"," 1398014.1294"," 4710097.9432"
"B28100NOR","","","","3118877.4721","  606037.4009"," 5512190.9980"
"B25100FRA","","","","4627545.4464","  -59719.0651"," 4374389.9513"
"A52600NOR","","","","3183980.9895","  641861.0442"," 5470979.6471"
"A14300FRA","","","","4322643.6154"," -114482.8987"," 4672895.7975"
"A61500FRA","","","","4195515.6899","  242597.0609"," 4782074.2714"
"B15400NOR","","","","3124784.4499","  620898.2872"," 5507207.2549"
"A20700FRA","","","","4129546.4405","  319708.5586"," 4834228.3902"
"B22200FRA","","","","4186336.8785","  364273.5371"," 4782369.2745"
"A63500HUN","","","","4192360.0966"," 1238848.8477"," 4629158.4519"
"A59200FRA","","","","4186179.8194","  559826.8163"," 4763712.1549"
"A69900FRA","","","","4505688.2670","  516518.2930"," 4471598.2776"
"A91400FRA","","","","4069101.8289","  317185.6200"," 4885200.5202"
"B06700FRA","","","","4468911.5376","  -51237.0075"," 4535358.3061"
"A85500FRA","","","","4033044.1816","  352067.7970"," 4912248.9085"
"A33200FRA","","","","4220337.6172","  366483.7509"," 4752448.4743"
"B04500FRA","","","","4252100.1180","  266087.1519"," 4730951.0385"
"A34400FRA","","","","3393650.9055"," 4894089.6659","-2276166.6758"
"A48300FRA","","","","4138816.6532","  181464.1049"," 4833487.4161"
"A78700SER","","","","4177669.7647"," 1513355.5800"," 4560624.3749"
"A87400HUN","","","","4141681.4557"," 1294579.7685"," 4659117.2383"
"B24900SVN","","","","4211014.5282"," 1218581.8909"," 4617626.3169"
"A08100FRA","","","","4195925.8238","  159549.0543"," 4784995.2598"
"B37800DNK","","","","3388023.4221","  606174.7693"," 5351879.1932"
"A84000FRA","","","","4441391.4128","  -43568.7661"," 4562162.1455"
"A57400FRA","","","","4568852.7389","   84597.9519"," 4435125.9426"
"A77200FRA","","","","4673544.2263","  131448.5059"," 4324481.8115"
"A56400FRA","","","","4496060.9544","   22854.9846"," 4508915.2846"
"A70000FRA","","","","4627054.7944","  389395.1446"," 4357997.3217"
"A21100FRA","","","","4436012.9133","  497083.1652"," 4541264.0625"
"B20500FRA","","","","4424955.0088","  -95275.9640"," 4577218.3461"
"A94100HUN","","","","4163140.7015"," 1441712.3032"," 4596736.8368"
"B02600FRA","","","","4279512.2137","  253327.6986"," 4706941.2858"
"B36500FRA","","","","4633957.6378","  228541.5627"," 4362856.5022"
"B37000FRA","","","","4466428.8751","  247379.6429"," 4532092.7029"
"A57600FRA","","","","4118425.9384","  212415.1485"," 4849440.9853"
"A47400FRA","","","","4380316.7583","  241786.1655"," 4614660.1959"
"A38400FRA","","","","4428590.6233","  315771.0285"," 4564376.5426"
"A10100FRA","","","","4632027.0412","  -75169.8365"," 4369421.1997"
"A48100FRA","","","","4597346.6736","  154779.5008"," 4403841.7387"
"A17900FRA","","","","4147582.3342","   73876.2727"," 4828866.4873"
"B03000FRA","","","","4481103.4952","  378511.5320"," 4508087.1626"
"B11200HUN","","","","4048677.0346"," 1500996.1550"," 4678691.4148"
"B06600FRA","","","","4595773.8109","  176737.9382"," 4404587.5451"
"B07900HUN","","","","4056019.4708"," 1362916.3630"," 4714311.3664"
"B08600FRA","","","","4471260.1722","  -28854.8803"," 4533226.5697"
"A99600HUN","","","","3945263.5711"," 1642278.4701"," 4719149.7182"
"B21300ITA","","","","4432937.0936","  881734.4436"," 4485239.2343"
"A44500FRA","","","","4261870.8737","  163240.5525"," 4726729.8490"
"A71400FRA","","","","4449830.0807","  244539.4353"," 4548125.9508"
"A90900FRA","","","","4612454.7257","  -11491.5132"," 4390681.5079"
"A65700FRA","","","","4160548.2579","  199823.9914"," 4814093.1881"
"B09900ZAF","","","","4854431.5225"," 2340733.2681","-3401264.9205"
"A14700FRA","","","","4537868.1950","  -61311.7893"," 4466722.1893"
"A72800HUN","","","","4154700.1156"," 1439446.8666"," 4605000.7649"
"A53200FRA","","","","4161028.1943","  287566.9114"," 4809330.3589"
"A70200FRA","","","","4289018.4668"," -256868.4984"," 4697998.1170"
"A79500FRA","","","","4180823.5901","  291047.7945"," 4792143.0486"
"B39300FRA","","","","4553407.1547","  468048.9726"," 4427590.8003"
"A49500FRA","","","","4275494.3038","  419699.9913"," 4698999.6987"
"B08200NCL","","","","5747951.8786"," 1548042.9468","-2282809.1762"
"B26200FRA","","","","4559956.3359","  375411.9840"," 4428952.9996"
"A09000CHZ","","","","4353267.3123","  509020.5615"," 4619094.8171"
"A84600FRA","","","","4150105.2755","   54911.4688"," 4826805.2749"
"A97400FRA","","","","4454505.3835","  280913.1747"," 4541591.3859"
"A66300HUN","","","","4116430.0056"," 1514615.3276"," 4615157.1103"
"A45000FRA","","","","4314984.6404","  471852.4832"," 4658278.9862"
"A90100FRA","","","","4268778.3351"," -248326.4341"," 4716872.0716"
"A99000CHZ","","","","4358462.5021","  524671.3439"," 4612680.9080"
"A92300FRA","","","","4649510.1146","  246799.3758"," 4344576.2092"
"A58500FRA","","","","4348585.4132","   73916.2521"," 4649883.9353"
"A22100SVN","","","","4242336.9796"," 1198722.7575"," 4594314.6396"
"A54400FRA","","","","4235300.2257"," -178617.3208"," 4749810.5920"
"A92200HUN","","","","4090911.3227"," 1562586.9246"," 4621814.8620"
"A99400UKR","","","","3771627.0648"," 2126382.7045"," 4667922.7384"
"A40100FRA","","","","4509344.2329","  312121.9596"," 4485960.7853"
"A86100CHZ","","","","4293432.5522","  634322.9915"," 4658777.1800"
"A93900HUN","","","","4121719.7000"," 1315204.8199"," 4670998.7457"
"A82400FRA","","","","4101733.4709","  284835.1648"," 4859994.1605"
"A45500FRA","","","","4545906.3624","  -90860.7687"," 4458015.4426"
"A61000FRA","","","","4165518.8574","   99848.6862"," 4813065.9000"
"A10600FRA","","","","4432116.0285","   -6522.6262"," 4571464.2129"
"A82800HUN","","","","4107176.3578"," 1294269.0125"," 4689404.1089"
"B31800HUN","","","","4109632.5049"," 1411756.3741"," 4653434.4670"
"A97100HUN","","","","4122439.9110"," 1370268.1340"," 4654509.7629"
"A54100FRA","","","","4536196.0352","   95782.4297"," 4467990.9323"
"A11300FRA","","","","4291166.7072"," -147990.1557"," 4700726.8827"
"A54200FRA","","","","4462865.2838","  324764.9377"," 4530474.2575"
"A78800FRA","","","","4622631.2174","  140727.7086"," 4377969.8527"
"A74600NLD","","","","3948416.1911","  322165.4899"," 4981989.2960"
"A89500NLD","","","","3976019.9356","  300332.3967"," 4961516.5465"
"B04800NLD","","","","3955938.2021","  276579.9843"," 4978778.2077"
"B21200NLD","","","","3954976.3058","  301440.5910"," 4978108.8650"
"B24400NLD","","","","3942116.2996","  270837.1669"," 4989977.0575"
